# timestamp tx ty tz qx qy qz qw
1783055740.900268 12.587887 6.082301 0.746587 -0.133508 0.119603 0.791482 0.584317
1783055741.000108 12.588347 6.083382 0.746256 -0.133718 0.119874 0.791517 0.584167
1783055741.100441 12.587851 6.082735 0.746188 -0.134672 0.119748 0.791025 0.584639
1783055741.200281 12.588943 6.083074 0.745812 -0.134456 0.120118 0.790984 0.584669
1783055741.300121 12.589521 6.083177 0.746743 -0.134603 0.120286 0.790665 0.585032
1783055741.400441 12.590188 6.084086 0.746868 -0.133865 0.120413 0.790556 0.585322
1783055741.500281 12.590881 6.084273 0.746801 -0.134575 0.120923 0.790625 0.584961
1783055741.600121 12.591311 6.084795 0.747166 -0.134352 0.121338 0.790971 0.584458
1783055741.700441 12.592849 6.085757 0.747137 -0.134469 0.121365 0.790691 0.584804
1783055741.800281 12.593720 6.086029 0.747241 -0.134078 0.121065 0.790478 0.585245
1783055741.900121 12.593791 6.086827 0.746943 -0.132616 0.121119 0.790854 0.585058
1783055742.000441 12.593569 6.087339 0.747724 -0.131381 0.120749 0.791021 0.585188
1783055742.100295 12.594856 6.087812 0.747226 -0.130783 0.120369 0.790994 0.585436
1783055742.200135 12.593839 6.088352 0.746732 -0.131392 0.120480 0.790916 0.585383
1783055742.300455 12.593650 6.088549 0.746041 -0.131197 0.121510 0.790966 0.585146
1783055742.400295 12.593835 6.089690 0.745247 -0.131425 0.121880 0.791006 0.584963
1783055742.500134 12.593431 6.090763 0.743565 -0.132006 0.122052 0.791151 0.584600
1783055742.600455 12.592799 6.090712 0.743365 -0.133945 0.122048 0.790669 0.584812
1783055742.700294 12.592754 6.091309 0.743294 -0.133582 0.121462 0.790998 0.584572
1783055742.800135 12.593460 6.092618 0.742256 -0.133263 0.122408 0.791472 0.583806
1783055742.900455 12.592830 6.093979 0.741029 -0.133997 0.123428 0.791383 0.583544
1783055743.000294 12.594826 6.095378 0.740765 -0.133876 0.123916 0.791546 0.583247
1783055743.100148 12.596061 6.095847 0.739121 -0.133901 0.123722 0.791501 0.583343
1783055743.200468 12.597490 6.097543 0.738768 -0.133934 0.124690 0.791360 0.583321
1783055743.300308 12.597825 6.098084 0.738503 -0.132856 0.124985 0.791398 0.583454
1783055743.400148 12.600005 6.099756 0.739187 -0.132914 0.125257 0.791497 0.583246
1783055743.500468 12.600792 6.101505 0.739598 -0.133007 0.125242 0.791227 0.583596
1783055743.600308 12.600910 6.102318 0.738119 -0.132128 0.125242 0.791253 0.583760
1783055743.700148 12.601324 6.103035 0.737311 -0.132671 0.126074 0.791162 0.583581
1783055743.800468 12.599461 6.103602 0.736567 -0.133303 0.125676 0.790944 0.583818
1783055743.900308 12.598449 6.103123 0.736412 -0.132929 0.125590 0.791352 0.583369
1783055744.000148 12.595480 6.102706 0.737222 -0.133388 0.125408 0.791620 0.582939
1783055744.100482 12.592220 6.102353 0.738478 -0.133069 0.125679 0.792188 0.582182
1783055744.200321 12.588360 6.100668 0.738738 -0.132322 0.126652 0.792727 0.581407
1783055744.300161 12.583928 6.099515 0.738726 -0.131962 0.127509 0.792382 0.581771
1783055744.400481 12.580576 6.099087 0.739893 -0.132799 0.127595 0.792229 0.581771
1783055744.500321 12.576755 6.098469 0.742232 -0.134025 0.127473 0.791642 0.582315
1783055744.600162 12.574560 6.097579 0.743087 -0.133916 0.127062 0.791624 0.582455
1783055744.700481 12.573248 6.096703 0.743325 -0.134029 0.126679 0.791682 0.582433
1783055744.800321 12.573976 6.097515 0.741887 -0.134600 0.126159 0.791848 0.582188
1783055744.900162 12.577285 6.098697 0.740637 -0.134849 0.125582 0.792033 0.582004
1783055745.000481 12.584719 6.100947 0.740750 -0.135594 0.125777 0.792151 0.581629
1783055745.100335 12.595625 6.104421 0.740236 -0.134745 0.126801 0.792420 0.581236
1783055745.200175 12.609220 6.109422 0.740184 -0.135826 0.127402 0.791829 0.581659
1783055745.300015 12.624763 6.114669 0.739507 -0.135093 0.127652 0.791215 0.582609
1783055745.400335 12.643986 6.122104 0.738649 -0.133702 0.127942 0.790693 0.583574
1783055745.500175 12.665652 6.130535 0.738131 -0.130068 0.129638 0.791577 0.582823
1783055745.600015 12.689982 6.138498 0.736666 -0.121162 0.130110 0.792619 0.583221
1783055745.700335 12.717460 6.150135 0.736087 -0.114883 0.132944 0.793836 0.582196
1783055745.800175 12.744980 6.161611 0.734441 -0.110977 0.133032 0.792739 0.584424
1783055745.900015 12.773823 6.174565 0.731644 -0.111353 0.135523 0.791100 0.586000
1783055746.000335 12.806265 6.190710 0.726384 -0.110370 0.141825 0.790058 0.586100
1783055746.100188 12.838024 6.208280 0.722418 -0.108783 0.148313 0.786564 0.589481
1783055746.200028 12.872946 6.227678 0.718156 -0.105998 0.156687 0.783080 0.592451
1783055746.300348 12.907870 6.248310 0.714779 -0.101984 0.160942 0.778573 0.597930
1783055746.400188 12.946164 6.270000 0.713610 -0.099064 0.163507 0.772954 0.604974
1783055746.500028 12.983941 6.294764 0.713664 -0.098521 0.163512 0.763588 0.616840
1783055746.600348 13.025409 6.319544 0.713189 -0.094912 0.163073 0.751154 0.632587
1783055746.700188 13.065166 6.348152 0.713508 -0.098626 0.161022 0.734257 0.652083
1783055746.800028 13.105372 6.378922 0.712932 -0.102079 0.159905 0.715306 0.672568
1783055746.900348 13.144485 6.409690 0.710259 -0.103689 0.156983 0.698312 0.690626
1783055747.000188 13.186548 6.444201 0.707675 -0.102570 0.164330 0.682882 0.704377
1783055747.100041 13.228581 6.479880 0.707765 -0.099214 0.170107 0.670825 0.714993
1783055747.200361 13.270427 6.517692 0.707521 -0.098115 0.172786 0.658560 0.725822
1783055747.300201 13.312479 6.557236 0.708658 -0.095900 0.175757 0.649105 0.733877
1783055747.400041 13.353517 6.600110 0.709672 -0.096088 0.176754 0.639835 0.741712
1783055747.500361 13.394209 6.642809 0.708005 -0.094983 0.173479 0.633033 0.748433
1783055747.600201 13.434258 6.686845 0.708189 -0.091702 0.170521 0.630981 0.751250
1783055747.700041 13.472656 6.732574 0.708626 -0.090134 0.172717 0.631474 0.750524
1783055747.800361 13.508478 6.779578 0.711797 -0.091505 0.177670 0.626126 0.753676
1783055747.900201 13.543732 6.826355 0.712207 -0.092003 0.186239 0.623710 0.753549
1783055748.000041 13.577843 6.870903 0.712399 -0.090633 0.189831 0.620199 0.755714
1783055748.100375 13.608571 6.915200 0.710600 -0.090077 0.192127 0.621119 0.754443
1783055748.200215 13.638934 6.959502 0.706417 -0.091352 0.190026 0.625128 0.751505
1783055748.300055 13.667228 7.002398 0.702117 -0.093245 0.182109 0.636184 0.743916
1783055748.400375 13.694142 7.045859 0.697953 -0.103091 0.175671 0.648087 0.733823
1783055748.500215 13.721947 7.088466 0.700677 -0.106169 0.174820 0.654818 0.727585
1783055748.600055 13.748228 7.128141 0.697552 -0.109499 0.171975 0.659659 0.723384
1783055748.700375 13.777389 7.168633 0.695517 -0.112405 0.175893 0.661151 0.720629
1783055748.800215 13.804278 7.206356 0.693444 -0.117086 0.175544 0.662447 0.718776
1783055748.900055 13.833607 7.243197 0.689802 -0.119347 0.176132 0.663003 0.717747
1783055749.000375 13.868022 7.278907 0.687620 -0.117458 0.176220 0.663753 0.717343
1783055749.100228 13.901317 7.312716 0.684883 -0.116675 0.171994 0.663379 0.718842
1783055749.200068 13.939548 7.345215 0.683759 -0.115958 0.173597 0.664621 0.717424
1783055749.300388 13.979140 7.376819 0.685610 -0.113409 0.173877 0.661519 0.720623
1783055749.400228 14.020541 7.408565 0.686249 -0.112860 0.179673 0.658455 0.722092
1783055749.500068 14.063966 7.439153 0.686672 -0.114413 0.187277 0.656227 0.721944
1783055749.600388 14.107452 7.469398 0.687468 -0.113783 0.190439 0.657247 0.720287
1783055749.700228 14.151796 7.500778 0.687011 -0.114217 0.193585 0.662182 0.714838
1783055749.800068 14.196601 7.532290 0.685477 -0.114956 0.192697 0.671507 0.706209
1783055749.900388 14.240888 7.566174 0.684269 -0.119500 0.188747 0.683672 0.694756
1783055750.000228 14.286295 7.604244 0.685248 -0.130009 0.187784 0.694581 0.682196
1783055750.100082 14.329720 7.641940 0.687103 -0.139254 0.183508 0.703870 0.671938
1783055750.200402 14.371804 7.683577 0.687102 -0.147045 0.180762 0.707301 0.667404
1783055750.300241 14.414340 7.724751 0.686891 -0.148380 0.181432 0.707931 0.666258
1783055750.400082 14.454704 7.767513 0.687904 -0.144840 0.182412 0.708986 0.665648
1783055750.500401 14.494789 7.812906 0.687016 -0.139864 0.180976 0.709875 0.666155
1783055750.600242 14.534527 7.858855 0.683904 -0.134413 0.177836 0.709681 0.668326
1783055750.700082 14.572617 7.905269 0.679643 -0.131815 0.172679 0.709841 0.670024
1783055750.800402 14.611142 7.951484 0.676160 -0.131657 0.169776 0.711123 0.669438
1783055750.900242 14.649270 8.000398 0.677963 -0.133561 0.172890 0.711567 0.667790
1783055751.000082 14.688165 8.045205 0.679608 -0.132829 0.177957 0.708886 0.669454
1783055751.100415 14.726488 8.091086 0.682955 -0.132776 0.183560 0.709221 0.667594
1783055751.200255 14.765655 8.134583 0.683411 -0.131683 0.188536 0.711793 0.663675
1783055751.300095 14.806326 8.175951 0.681954 -0.130223 0.187653 0.718829 0.656592
1783055751.400415 14.844902 8.216786 0.684020 -0.135268 0.180333 0.728991 0.646340
1783055751.500255 14.885418 8.254750 0.683715 -0.145269 0.171825 0.742531 0.630888
1783055751.600095 14.929386 8.293346 0.687139 -0.153247 0.170961 0.751144 0.618926
1783055751.700415 14.973408 8.327023 0.691507 -0.157746 0.163834 0.755211 0.614760
1783055751.800255 15.017366 8.361626 0.697635 -0.160997 0.163844 0.754894 0.614304
1783055751.900095 15.062261 8.392337 0.704321 -0.153388 0.162260 0.757136 0.613913
1783055752.000415 15.109712 8.420431 0.709409 -0.142771 0.160736 0.761069 0.612009
1783055752.100268 15.158817 8.447040 0.712747 -0.130725 0.157420 0.763049 0.613095
1783055752.200109 15.208764 8.469791 0.711995 -0.124799 0.148492 0.764747 0.614441
1783055752.300428 15.260476 8.490262 0.712223 -0.125860 0.140603 0.763706 0.617369
1783055752.400269 15.315079 8.507363 0.714359 -0.126827 0.136616 0.762442 0.619623
1783055752.500108 15.371036 8.522402 0.714569 -0.129955 0.140187 0.760040 0.621127
1783055752.600428 15.428200 8.535897 0.719462 -0.130856 0.147778 0.758381 0.621206
1783055752.700269 15.485438 8.543142 0.725464 -0.129061 0.146110 0.761904 0.617655
1783055752.800108 15.545664 8.544380 0.726125 -0.122884 0.144038 0.768670 0.610983
1783055752.900429 15.608835 8.543915 0.723922 -0.117210 0.144692 0.780397 0.596914
1783055753.000268 15.672419 8.539557 0.719000 -0.121626 0.143616 0.793258 0.579071
1783055753.100122 15.738675 8.530949 0.717797 -0.130282 0.140628 0.805114 0.561286
1783055753.200442 15.805269 8.522134 0.719157 -0.137648 0.140710 0.811231 0.550598
1783055753.300282 15.870016 8.507007 0.721530 -0.136161 0.136315 0.812349 0.550425
1783055753.400122 15.935892 8.487806 0.721682 -0.125778 0.135047 0.814156 0.550538
1783055753.500442 16.000448 8.466816 0.717465 -0.118722 0.136230 0.814231 0.551701
1783055753.600282 16.062037 8.442868 0.712363 -0.116774 0.133760 0.814398 0.552474
1783055753.700122 16.121542 8.418670 0.704522 -0.119879 0.131780 0.813850 0.553093
1783055753.800442 16.179804 8.391024 0.692776 -0.126838 0.130035 0.812651 0.553715
1783055753.900282 16.235523 8.366926 0.687432 -0.138070 0.140004 0.809023 0.553912
1783055754.000122 16.285210 8.341016 0.684476 -0.144589 0.144924 0.805898 0.555536
1783055754.100455 16.332687 8.315424 0.685516 -0.140579 0.151841 0.805664 0.555056
1783055754.200295 16.376232 8.289726 0.685378 -0.131549 0.155013 0.809107 0.551373
1783055754.300135 16.418184 8.264830 0.683294 -0.122930 0.151862 0.814761 0.545885
1783055754.400455 16.460476 8.237650 0.678228 -0.113684 0.142369 0.820546 0.541766
1783055754.500295 16.500492 8.214760 0.673384 -0.116743 0.136976 0.821163 0.541572
1783055754.600135 16.540461 8.192030 0.673226 -0.116953 0.132879 0.819226 0.545467
1783055754.700455 16.579737 8.170758 0.673385 -0.119877 0.136214 0.814059 0.551709
1783055754.800295 16.618822 8.150512 0.674314 -0.118995 0.140387 0.808564 0.558887
1783055754.900135 16.658697 8.131109 0.676854 -0.112508 0.140177 0.803447 0.567597
1783055755.000455 16.702950 8.114088 0.678307 -0.105402 0.144293 0.797836 0.575784
1783055755.100309 16.748678 8.096637 0.675852 -0.100480 0.144171 0.790987 0.586053
1783055755.200149 16.798347 8.084517 0.672854 -0.102033 0.149947 0.782423 0.595752
1783055755.300469 16.849073 8.075414 0.670969 -0.108067 0.152419 0.776627 0.601614
1783055755.400309 16.900345 8.067822 0.670301 -0.117953 0.153728 0.774263 0.602472
1783055755.500149 16.952042 8.070338 0.672371 -0.126242 0.164124 0.767392 0.606824
1783055755.600469 17.004389 8.074230 0.676299 -0.121530 0.168861 0.760950 0.614549
1783055755.700309 17.054333 8.083549 0.678492 -0.112822 0.172055 0.753010 0.625016
1783055755.800149 17.104761 8.098989 0.681106 -0.103659 0.175020 0.745385 0.634841
1783055755.900469 17.152918 8.123178 0.680773 -0.098319 0.175330 0.737148 0.645140
1783055756.000309 17.196737 8.154343 0.678388 -0.098571 0.172864 0.726779 0.657414
1783055756.100162 17.235636 8.194367 0.675801 -0.103856 0.169883 0.716041 0.669059
1783055756.200482 17.269602 8.241620 0.672694 -0.109786 0.170342 0.703771 0.680909
1783055756.300322 17.301647 8.294079 0.670121 -0.107389 0.172041 0.695746 0.689063
1783055756.400162 17.333084 8.353773 0.664624 -0.102170 0.183287 0.684115 0.698537
1783055756.500482 17.363293 8.418389 0.660873 -0.092859 0.192154 0.677338 0.704037
1783055756.600322 17.390331 8.486628 0.656651 -0.086466 0.193208 0.675164 0.706646
1783055756.700162 17.418085 8.557825 0.648429 -0.085699 0.189665 0.677327 0.705628
1783055756.800482 17.445553 8.636201 0.639735 -0.092426 0.183654 0.679122 0.704643
1783055756.900322 17.475792 8.711727 0.639401 -0.094066 0.172269 0.686390 0.700246
1783055757.000162 17.505640 8.789000 0.643159 -0.097799 0.164335 0.695483 0.692627
1783055757.100496 17.541105 8.864604 0.644895 -0.098315 0.161772 0.706016 0.682426
1783055757.200336 17.580109 8.940096 0.643219 -0.097330 0.168071 0.714012 0.672656
1783055757.300175 17.621492 9.015234 0.640545 -0.095773 0.169475 0.718826 0.667379
1783055757.400016 17.666382 9.090099 0.634856 -0.091172 0.165310 0.728659 0.658344
1783055757.500335 17.711975 9.164480 0.634582 -0.088623 0.155430 0.739467 0.648981
1783055757.600176 17.761295 9.236924 0.638732 -0.086762 0.150531 0.751109 0.636905
1783055757.700016 17.812292 9.308798 0.648767 -0.085443 0.153929 0.757937 0.628121
1783055757.800335 17.863901 9.377875 0.655869 -0.085428 0.153479 0.761812 0.623530
1783055757.900176 17.912388 9.445779 0.659166 -0.089538 0.151184 0.762402 0.622792
1783055758.000015 17.966549 9.512963 0.656563 -0.086918 0.151112 0.764916 0.620092
1783055758.100349 18.020124 9.578117 0.653307 -0.083738 0.145988 0.765749 0.620728
1783055758.200189 18.070879 9.640261 0.651644 -0.086988 0.138672 0.763820 0.624325
1783055758.300029 18.124460 9.705080 0.657414 -0.089519 0.144622 0.762992 0.623629
1783055758.400349 18.178886 9.768206 0.670482 -0.091670 0.153431 0.755455 0.630351
1783055758.500189 18.234243 9.828176 0.677301 -0.088106 0.157316 0.757004 0.628040
1783055758.600029 18.287931 9.887446 0.682129 -0.084802 0.154577 0.754964 0.631620
1783055758.700349 18.342548 9.944995 0.677800 -0.083641 0.143370 0.760105 0.628243
1783055758.800189 18.397198 10.002364 0.678780 -0.088071 0.135691 0.770014 0.617179
1783055758.900029 18.451538 10.061215 0.688229 -0.093764 0.136113 0.777621 0.606619
1783055759.000349 18.503843 10.119707 0.697973 -0.095980 0.133816 0.782411 0.600594
1783055759.100202 18.555096 10.179485 0.707817 -0.095474 0.135380 0.785529 0.596239
1783055759.200042 18.605196 10.238387 0.710962 -0.093140 0.131228 0.789615 0.592125
1783055759.300362 18.654463 10.297584 0.709746 -0.088519 0.123689 0.794761 0.587554
1783055759.400203 18.704206 10.357330 0.709338 -0.085586 0.112357 0.800456 0.582513
1783055759.500042 18.751286 10.415876 0.712719 -0.088232 0.101919 0.805442 0.577141
1783055759.600362 18.798626 10.477087 0.722110 -0.092348 0.101436 0.808066 0.572898
1783055759.700202 18.847601 10.537447 0.728004 -0.089306 0.108296 0.811098 0.567817
1783055759.800042 18.898516 10.596331 0.732659 -0.080859 0.111699 0.815906 0.561501
1783055759.900362 18.946991 10.656026 0.734233 -0.078946 0.109696 0.821905 0.553360
1783055760.000202 18.995024 10.713806 0.730723 -0.082616 0.100838 0.830958 0.540847
1783055760.100056 19.043619 10.770707 0.730009 -0.088595 0.093609 0.842462 0.523112
1783055760.200376 19.093264 10.829165 0.733945 -0.097721 0.093208 0.852429 0.505101
1783055760.300216 19.142849 10.886507 0.738460 -0.102270 0.092995 0.858008 0.494687
1783055760.400056 19.190228 10.942134 0.740620 -0.105389 0.097357 0.861833 0.486475
1783055760.500376 19.237043 10.997458 0.738834 -0.104318 0.100560 0.865497 0.479501
1783055760.600216 19.283213 11.053814 0.733795 -0.102803 0.106602 0.867201 0.475425
1783055760.700056 19.328690 11.109376 0.727612 -0.098538 0.107310 0.867371 0.475859
1783055760.800376 19.374718 11.164409 0.723363 -0.096418 0.105856 0.866356 0.478461
1783055760.900216 19.418283 11.219375 0.724338 -0.098928 0.107726 0.864409 0.481046
1783055761.000056 19.460854 11.274038 0.728341 -0.102217 0.110705 0.861524 0.484844
1783055761.100389 19.500950 11.327874 0.729260 -0.102442 0.115363 0.859044 0.488098
1783055761.200229 19.542023 11.378799 0.726319 -0.095286 0.117825 0.859020 0.489001
1783055761.300069 19.582819 11.431493 0.718589 -0.088521 0.119024 0.860484 0.487406
1783055761.400389 19.623718 11.483488 0.713643 -0.085048 0.112376 0.863853 0.483628
1783055761.500229 19.663715 11.534194 0.712201 -0.086381 0.102045 0.868736 0.476889
1783055761.600069 19.702831 11.591106 0.714929 -0.094411 0.103683 0.870040 0.472618
1783055761.700389 19.744505 11.645395 0.717226 -0.090804 0.106022 0.871068 0.470909
1783055761.800229 19.782228 11.703685 0.716526 -0.090966 0.114370 0.868643 0.473397
1783055761.900069 19.821165 11.762718 0.713561 -0.089141 0.119843 0.866919 0.475545
1783055762.000389 19.861906 11.823586 0.708154 -0.082052 0.122993 0.868079 0.473897
1783055762.100243 19.901594 11.886092 0.701735 -0.081123 0.119649 0.872632 0.466494
1783055762.200083 19.938194 11.951574 0.692993 -0.088669 0.113906 0.878306 0.455788
1783055762.300403 19.980202 12.019769 0.691960 -0.091294 0.112065 0.886236 0.440106
1783055762.400243 20.020882 12.089055 0.697504 -0.093485 0.105594 0.889465 0.434699
1783055762.500083 20.062462 12.157640 0.704762 -0.095083 0.101338 0.891763 0.430638
1783055762.600403 20.104200 12.229374 0.706287 -0.100538 0.104592 0.894739 0.422367
1783055762.700243 20.146318 12.300399 0.704923 -0.105658 0.103825 0.897325 0.415769
1783055762.800083 20.190544 12.372952 0.699421 -0.108192 0.103770 0.901597 0.405770
1783055762.900403 20.235807 12.443843 0.692950 -0.119348 0.099963 0.905657 0.394397
1783055763.000243 20.279608 12.517688 0.694600 -0.139008 0.099728 0.909078 0.379880
1783055763.100096 20.322760 12.590384 0.697346 -0.153661 0.103968 0.906690 0.378804
1783055763.200416 20.369211 12.660942 0.703537 -0.156123 0.107244 0.903898 0.383527
1783055763.300256 20.413139 12.730333 0.705712 -0.156876 0.107520 0.902475 0.386482
1783055763.400096 20.455986 12.799444 0.704126 -0.159126 0.104408 0.902302 0.386819
1783055763.500416 20.500229 12.869810 0.698122 -0.160070 0.102485 0.901212 0.389476
1783055763.600256 20.544250 12.938294 0.693826 -0.158856 0.093421 0.900226 0.394500
1783055763.700096 20.589987 13.007998 0.695582 -0.160291 0.091648 0.899046 0.397019
1783055763.800416 20.637810 13.074448 0.701599 -0.154241 0.088130 0.899781 0.398544
1783055763.900256 20.685728 13.143204 0.706806 -0.150905 0.096545 0.897916 0.402061
1783055764.000096 20.736301 13.207488 0.707850 -0.142750 0.095084 0.900397 0.399833
1783055764.100430 20.787329 13.273353 0.700629 -0.144962 0.090006 0.902624 0.395163
1783055764.200270 20.838385 13.337503 0.689723 -0.149631 0.079621 0.906717 0.386181
1783055764.300110 20.890394 13.403042 0.684228 -0.161269 0.077662 0.910460 0.372858
1783055764.400430 20.944706 13.468095 0.684063 -0.168643 0.084920 0.912295 0.363408
1783055764.500270 20.999260 13.529499 0.685489 -0.169925 0.085232 0.912942 0.361106
1783055764.600110 21.050917 13.593531 0.681500 -0.177338 0.093620 0.910669 0.361203
1783055764.700430 21.102882 13.656256 0.676974 -0.175678 0.096369 0.910628 0.361396
1783055764.800270 21.155479 13.720502 0.669153 -0.168661 0.097486 0.912338 0.360123
1783055764.900110 21.204372 13.782437 0.662445 -0.165296 0.089019 0.912246 0.364089
1783055765.000430 21.254065 13.843287 0.660586 -0.163867 0.073004 0.912013 0.368851
1783055765.100283 21.299717 13.905090 0.664977 -0.165528 0.065534 0.912862 0.367407
1783055765.200123 21.345379 13.968663 0.671330 -0.164911 0.073035 0.911038 0.370784
1783055765.300443 21.390041 14.030352 0.675908 -0.161029 0.076945 0.911134 0.371462
1783055765.400283 21.432859 14.090100 0.675674 -0.159922 0.076772 0.914692 0.363140
1783055765.500123 21.475897 14.147920 0.671550 -0.158104 0.070404 0.921260 0.348319
1783055765.600443 21.520210 14.203127 0.669876 -0.157423 0.063168 0.927841 0.332172
1783055765.700283 21.559153 14.259270 0.673630 -0.166575 0.061055 0.931622 0.317184
1783055765.800123 21.600756 14.312159 0.680671 -0.165348 0.060989 0.933806 0.311363
1783055765.900443 21.640522 14.363404 0.687136 -0.163518 0.064257 0.935250 0.307312
1783055766.000283 21.679729 14.408069 0.690570 -0.160367 0.060956 0.937533 0.302654
1783055766.100137 21.718470 14.453406 0.688697 -0.156196 0.063300 0.939561 0.298029
1783055766.200457 21.757132 14.495691 0.683460 -0.152715 0.062051 0.941740 0.293178
1783055766.300297 21.794949 14.532795 0.677278 -0.151930 0.052485 0.945187 0.284227
1783055766.400137 21.829035 14.567263 0.676128 -0.157045 0.045106 0.948735 0.270562
1783055766.500457 21.865786 14.594455 0.680067 -0.152609 0.035994 0.949790 0.270764
1783055766.600296 21.903147 14.618820 0.683516 -0.146396 0.043087 0.948777 0.276649
1783055766.700137 21.937361 14.638665 0.684545 -0.140638 0.050244 0.945803 0.288364
1783055766.800457 21.969566 14.650702 0.681875 -0.142596 0.050586 0.944891 0.290326
1783055766.900297 21.999918 14.658050 0.675710 -0.147741 0.052854 0.946022 0.283588
1783055767.000137 22.027836 14.657847 0.671060 -0.155436 0.050401 0.946866 0.277026
1783055767.100470 22.054367 14.653049 0.670726 -0.164214 0.055178 0.947689 0.268096
1783055767.200310 22.080244 14.645488 0.672688 -0.168421 0.065611 0.946972 0.265657
1783055767.300150 22.105158 14.630807 0.673895 -0.166441 0.070163 0.947124 0.265199
1783055767.400470 22.127462 14.611805 0.672502 -0.163956 0.070307 0.946972 0.267244
1783055767.500310 22.150703 14.590791 0.674424 -0.157063 0.072625 0.945651 0.275319
1783055767.600150 22.174044 14.567648 0.674797 -0.152102 0.074967 0.942727 0.287247
1783055767.700470 22.196547 14.543878 0.672747 -0.151332 0.079069 0.938334 0.300624
1783055767.800310 22.219439 14.518968 0.669836 -0.152836 0.084454 0.931124 0.320182
1783055767.900150 22.246412 14.495793 0.668329 -0.150884 0.094574 0.923478 0.339820
1783055768.000470 22.276318 14.476349 0.668252 -0.150289 0.113371 0.914220 0.358834
1783055768.100323 22.307924 14.458881 0.670997 -0.146389 0.123011 0.903598 0.383340
1783055768.200164 22.338070 14.446034 0.672301 -0.150709 0.130578 0.891819 0.406072
1783055768.300483 22.371456 14.435144 0.673172 -0.147968 0.131910 0.880499 0.430611
1783055768.400323 22.405590 14.426043 0.674408 -0.140990 0.132402 0.870215 0.453119
1783055768.500164 22.440336 14.419682 0.675086 -0.133547 0.135788 0.857187 0.478495
1783055768.600483 22.472195 14.414101 0.675240 -0.127776 0.134914 0.843523 0.503925
1783055768.700324 22.504736 14.411125 0.676372 -0.123274 0.134087 0.829520 0.527940
1783055768.800164 22.534229 14.408212 0.679219 -0.120689 0.135773 0.814461 0.551048
1783055768.900483 22.560158 14.407240 0.680321 -0.121557 0.139063 0.794552 0.578422
1783055769.000324 22.580156 14.407944 0.681055 -0.126994 0.142632 0.772558 0.605544
1783055769.100177 22.598547 14.408415 0.681848 -0.126162 0.146990 0.752426 0.629549
1783055769.200017 22.612518 14.408977 0.682318 -0.120513 0.149768 0.730766 0.655001
1783055769.300337 22.621855 14.410052 0.682834 -0.115180 0.153527 0.709368 0.678203
1783055769.400177 22.627199 14.412086 0.683606 -0.111024 0.156298 0.687437 0.700482
1783055769.500017 22.628618 14.413785 0.685075 -0.102980 0.157971 0.664140 0.723435
1783055769.600337 22.630468 14.415778 0.688737 -0.093849 0.163759 0.642038 0.743076
1783055769.700177 22.630388 14.417779 0.691180 -0.087441 0.167984 0.620161 0.761273
1783055769.800017 22.627947 14.419053 0.692371 -0.081406 0.171171 0.599127 0.777895
1783055769.900337 22.625238 14.420274 0.692119 -0.076541 0.173200 0.579891 0.792383
1783055770.000177 22.623278 14.421697 0.693924 -0.073047 0.175644 0.562708 0.804471
1783055770.100030 22.622604 14.421682 0.695506 -0.066830 0.176112 0.549009 0.814314
1783055770.200350 22.622047 14.420703 0.697869 -0.058907 0.177897 0.538223 0.821705
1783055770.300190 22.620520 14.420385 0.698839 -0.055246 0.178645 0.529356 0.827536
1783055770.400030 22.619217 14.420065 0.698905 -0.053470 0.177755 0.522291 0.832320
1783055770.500350 22.618414 14.420129 0.699167 -0.052533 0.177683 0.517089 0.835636
1783055770.600190 22.619783 14.417922 0.701982 -0.048738 0.176842 0.515328 0.837131
1783055770.700030 22.618776 14.416147 0.702204 -0.045469 0.176053 0.514788 0.837813
1783055770.800350 22.617760 14.415404 0.702150 -0.045193 0.174409 0.516080 0.837377
1783055770.900190 22.617182 14.415103 0.703359 -0.044369 0.173793 0.519082 0.835692
1783055771.000030 22.615927 14.413265 0.703678 -0.042517 0.172645 0.523402 0.833328
1783055771.100364 22.613787 14.412711 0.703817 -0.042428 0.171151 0.525971 0.832023
1783055771.200204 22.611719 14.413048 0.703452 -0.043368 0.169283 0.528290 0.830886
1783055771.300044 22.609022 14.413623 0.704339 -0.044637 0.167493 0.530787 0.829590
1783055771.400364 22.606520 14.412485 0.706762 -0.043423 0.165061 0.534814 0.827553
1783055771.500204 22.602139 14.413354 0.709191 -0.041087 0.161878 0.539267 0.825408
1783055771.600044 22.596767 14.412660 0.707032 -0.040501 0.159405 0.544398 0.822545
1783055771.700364 22.593582 14.412845 0.704790 -0.041206 0.160109 0.548615 0.819566
1783055771.800204 22.588316 14.413498 0.703796 -0.042856 0.160168 0.550939 0.817910
1783055771.900044 22.583345 14.413511 0.701660 -0.043431 0.159540 0.551914 0.817344
1783055772.000364 22.577873 14.415920 0.701375 -0.047120 0.162203 0.551431 0.816942
1783055772.100217 22.571850 14.415485 0.700655 -0.044808 0.161117 0.549485 0.818596
1783055772.200057 22.567190 14.416243 0.698778 -0.042459 0.162430 0.547910 0.819517
1783055772.300377 22.561087 14.414997 0.698124 -0.041448 0.160430 0.543290 0.823031
1783055772.400217 22.554974 14.412736 0.695783 -0.041118 0.160951 0.540011 0.825101
1783055772.500057 22.549282 14.410369 0.693632 -0.041527 0.162340 0.535631 0.827660
